"mRNA"	"logFC"	"FDR"	"NT"	"TP"	"Delta"
"MINK1"	"MINK1"	-1.66111564583121	0.000420879367501653	13243.1896551724	4665.94827586207	21998.4695369169
"STRN"	"STRN"	-1.65991568643054	0.000426232474161071	907.948275862069	258.913793103448	1507.11758557101
"COL24A1"	"COL24A1"	1.65981357683629	0.000426719616477592	134.948275862069	390.568965517241	223.988980446512
"PFDN2"	"PFDN2"	1.65938804555563	0.000427230857801387	44459.8448275862	143905.896551724	73776.1350141548
"TTC31"	"TTC31"	-1.65848530439918	0.000430840107746659	33774	11243.6034482759	56013.6826707778
"IL5"	"IL5"	1.6580011489724	0.000433460649837256	298.655172413793	908.775862068965	495.17061900862
"SIX4"	"SIX4"	-1.6573524764329	0.000435128720346828	104376.224137931	34753.1551724138	172988.193555715
"HCP5"	"HCP5"	-1.65684056738433	0.000437167982787876	11542.8103448276	3817.63793103448	19124.5964409339
"COLQ"	"COLQ"	-1.65608092746466	0.000440095918619939	58170.7586206897	19676.5517241379	96335.4838878747
"SCAMP1"	"SCAMP1"	-1.65377657568886	0.000452031645919753	816.620689655172	251.931034482759	1350.5081677746
"PARP8"	"PARP8"	1.65307338071103	0.000454897076755296	212.327586206897	670.637931034483	350.993080749248
"NFYB"	"NFYB"	-1.65285429695542	0.00045865920586956	390.241379310345	118.620689655172	645.012140642912
"SP110"	"SP110"	1.65161458701865	0.00046200741114256	143.775862068966	462.672413793103	237.462311054286
"IL1A"	"IL1A"	1.65056015762021	0.000464920892742494	309.431034482759	975.224137931035	510.734537048447
"SYCP2L"	"SYCP2L"	-1.64924891337723	0.00047035378481574	1482.77586206897	452.051724137931	2445.46647929922
"DHRS4L1"	"DHRS4L1"	-1.64859683231309	0.000474933678083828	339.155172413793	126.724137931034	559.130142903978
"ACSM2A"	"ACSM2A"	-1.64754376058377	0.000477080848969418	2712.24137931034	947.948275862069	4468.53636167987
"OR51A4"	"OR51A4"	1.64734911737379	0.000477406556358569	33011.5344827586	107008.568965517	54381.5221933269
"PRKAB2"	"PRKAB2"	-1.6470080033791	0.000481145147011644	685.137931034483	227.741379310345	1128.42765583239
"TRPC5"	"TRPC5"	-1.64587452340316	0.000484001889151503	6045.86206896552	2129.84482758621	9950.73035131987
"SH3PXD2B"	"SH3PXD2B"	1.64571536369254	0.000484318892818309	4578.65517241379	13950.4137931034	7535.16316229169
"C1orf115"	"C1orf115"	-1.64541953017754	0.000485365796410006	20865.6034482759	6832.01724137931	34332.671422733
"NELL1"	"NELL1"	-1.64390722272513	0.000495173043337038	663.965517241379	185.293103448276	1091.49770943353
"ZWILCH"	"ZWILCH"	-1.64393835498904	0.000495173043337038	378.051724137931	137.534482758621	621.493729480082
"ZBED1"	"ZBED1"	-1.64281579822689	0.000497126268397022	16478.9827586207	5602.44827586207	27071.9332145705
"USH1C"	"USH1C"	1.64261560739351	0.000497660406370498	49982.9827586207	170083.293103448	82102.827583391
"TBC1D9B"	"TBC1D9B"	1.64067001217129	0.000507194545836835	2990.87931034483	7784.62068965517	4907.04599450632
"FUT8"	"FUT8"	-1.63859160541748	0.000520168389084706	597.448275862069	208.603448275862	978.973729498734
"CALHM1"	"CALHM1"	-1.63692582135081	0.000526138970238722	4967.70689655172	1710.81034482759	8131.76769186801
"POLR1A"	"POLR1A"	-1.63285362378493	0.000547373954395844	48000.1896551724	17201.3965517241	78377.2836208121
"CUL4B"	"CUL4B"	-1.63262276520959	0.000551523184672964	527.48275862069	179.413793103448	861.18035997969
"GPR173"	"GPR173"	1.63173114339281	0.000552729547460984	70682.6724137931	234878.275862069	115335.117875818
"WFDC9"	"WFDC9"	-1.63131427167259	0.000554617074885307	194645.706896552	66671	317528.319580144
"GABARAP"	"GABARAP"	-1.62878856443012	0.000568472212046364	25836	9026.79310344828	42081.3813506165
"MYO18B"	"MYO18B"	-1.62855406081105	0.000569326914855084	92329.0689655172	31909.1896551724	150362.880194697
"BCL2L14"	"BCL2L14"	1.62840090783306	0.000569877590119051	2815.98275862069	8588.72413793103	4585.54888058017
"POLR2E"	"POLR2E"	-1.62805455284655	0.000575061584204754	606.689655172414	128.448275862069	987.723855268351
"TRIM4"	"TRIM4"	1.62679114898205	0.000578122944990199	69558.7931034483	224867.948275862	113157.628954564
"CLCN5"	"CLCN5"	1.62664126317225	0.000578644590162659	5644.44827586207	18898.7413793103	9181.49247335868
"LIAS"	"LIAS"	-1.62529178755887	0.000585966475005935	229545.793103448	80594.1379310345	373078.892399722
"NIN"	"NIN"	-1.62525978897059	0.000586445457426583	2900.06896551724	971.413793103448	4713.36547489671
"DYDC2"	"DYDC2"	-1.62512396690531	0.00058669356557977	3921.87931034483	1095.79310344828	6373.54006255146
"GABRA4"	"GABRA4"	-1.62471170172737	0.000588499645914522	3914.98275862069	1340.8275862069	6360.71829999195
"CYP7B1"	"CYP7B1"	-1.62400755163374	0.000597281635742298	367.051724137931	104.48275862069	596.094771840185
"OR13C3"	"OR13C3"	1.62298387456785	0.000597425276860413	5802.34482758621	18097.0172413793	9417.1120898546
"C9orf84"	"C9orf84"	1.62231181516474	0.000600502847527097	8989.15517241379	27282.1034482759	14583.2126445561
"RHOXF1"	"RHOXF1"	-1.62241917343681	0.000600502847527097	4773.72413793103	1699.8275862069	7744.98157007743
"CLCN3"	"CLCN3"	-1.62192738384137	0.000603754588928277	1337.41379310345	455.706896551724	2169.18805456164
"CDK2AP2"	"CDK2AP2"	-1.62196109604608	0.000608233629826805	559.01724137931	149.431034482759	906.704217536243
"MATN3"	"MATN3"	-1.62068926584924	0.000609428497553703	2976.56896551724	1018.89655172414	4824.09337147378
"C1orf50"	"C1orf50"	-1.62056178122874	0.000612218136379903	839.534482758621	253.637931034483	1360.51749678226
"GDE1"	"GDE1"	-1.6189494621892	0.00061860487811316	205556.465517241	71173.6551724138	332785.529298651
"XKR3"	"XKR3"	1.61912950512885	0.000619200200976518	207.741379310345	620.5	336.360196677543
"GDF5"	"GDF5"	1.6186552099186	0.00062310118010926	113.086206896552	371.724137931034	183.047577963036
"GCAT"	"GCAT"	-1.61773779233131	0.000632824244090535	579.706896551724	117.655172413793	937.813755026822
"UBQLNL"	"UBQLNL"	-1.61535547683328	0.000639362608227376	14611.4137931034	5144.37931034483	23602.627294967
"STK19"	"STK19"	-1.61506338892073	0.000645509215570153	377.206896551724	103.224137931034	609.2130486691
"PTGER3"	"PTGER3"	-1.61400057676979	0.00064843169308336	1487.84482758621	418.172413793103	2401.38240986809
"VCPIP1"	"VCPIP1"	1.61199671373885	0.000660785085205712	455.568965517241	1355.43103448276	734.375675295198
"FXYD6"	"FXYD6"	-1.61158880635103	0.000661698716283863	59542.1206896552	19560.4310344828	95957.4152098506
"PPRC1"	"PPRC1"	1.61075520383177	0.000667661065751963	741.01724137931	2430.46551724138	1193.59737768079
"GP6"	"GP6"	1.6095826684945	0.000673988906580964	66054.4482758621	202394.931034483	106320.095121794
"SCD"	"SCD"	-1.60903017526781	0.000681268069551886	579.758620689655	174.172413793103	932.849115061297
"NTNG1"	"NTNG1"	-1.6081125423983	0.000682867679903296	1870966.67241379	628759.896551724	3008724.97231784
"SNORD88C"	"SNORD88C"	-1.60808514965603	0.000682918192403551	6291.13793103448	2131.77586206897	10116.6854813343
"CDK19"	"CDK19"	1.60717430969485	0.000689412899268679	463.775862068966	1462.15517241379	745.368650973823
"ANKRD13A"	"ANKRD13A"	-1.6050524624172	0.000702809656581362	5487.63793103448	1873.98275862069	8807.94677406092
"MYH11"	"MYH11"	-1.60334706501248	0.000715897406339284	952.586206896552	350.568965517241	1527.32629899896
"TSNAXIP1"	"TSNAXIP1"	-1.60193007894152	0.000723595797227207	9897.43103448276	3408.94827586207	15854.9924783872
"IMP4"	"IMP4"	-1.60095371450363	0.000729985948930076	16554.3103448276	5576	26502.6846375975
"WDR74"	"WDR74"	1.59852972998238	0.000747009416127769	131314.482758621	411926.275862069	209910.104666914
"SLC5A9"	"SLC5A9"	-1.59735744931308	0.000755141516862743	134073.25862069	53143.6034482759	214162.918411438
"HEPHL1"	"HEPHL1"	-1.59646264260323	0.000761307270619862	90604.0344827586	33756.0862068966	144645.956320859
"HBZ"	"HBZ"	1.59622925291967	0.000763047380540499	1003.29310344828	3311.84482758621	1601.4858009767
"FAM3C"	"FAM3C"	-1.59650312402257	0.000763047380540499	791.431034482759	272.98275862069	1263.52211900014
"NOP58"	"NOP58"	-1.59316063464049	0.000785431181132661	1594.27586206897	635.275862068965	2539.93754420581
"MRPL16"	"MRPL16"	-1.59243132738734	0.000789846839440403	346229.362068966	123979.327586207	551346.482619956
"CAMK2B"	"CAMK2B"	1.59217189072962	0.000792659262619955	525.534482758621	1626.24137931034	836.741231057407
"LTBR"	"LTBR"	-1.59019880651228	0.000805708949679916	27668.224137931	9524.20689655172	43997.9770024522
"MAT1A"	"MAT1A"	1.59046176470718	0.000805708949679916	498.775862068966	1628.12068965517	793.283937779554
"OR9G4"	"OR9G4"	1.59007535386574	0.000806084348280435	9165.20689655172	29173.6896551724	14573.3695992872
"TADA2B"	"TADA2B"	-1.58870237163479	0.000816443099759368	31190.3103448276	10788.6551724138	49552.1200168528
"MAT2B"	"MAT2B"	-1.58809174311807	0.000820853767263481	13249.5172413793	4683.06896551724	21041.448931335
"PNPLA2"	"PNPLA2"	1.58814080427435	0.000820955965988332	703.189655172414	2281.87931034483	1116.76418452292
"TREX2"	"TREX2"	1.58796624289147	0.000825235323405693	131.913793103448	386.810344827586	209.474650420046
"SPERT"	"SPERT"	-1.58741311077347	0.000825282596008162	2499.41379310345	891.275862068965	3967.60222442046
"VPS25"	"VPS25"	1.58701134322172	0.000830817400992682	179.775862068966	491.5	285.306332340911
"YIPF7"	"YIPF7"	1.58440967729305	0.000847159482331702	111319.810344828	345054.120689655	176376.184784772
"TJP2"	"TJP2"	1.58469058958139	0.000847159482331702	370.103448275862	1100.89655172414	586.499451654383
"NPR1"	"NPR1"	1.58407544926209	0.000849324680786197	23210.8965517241	68374.0172413793	36767.8113829483
"ITFG1"	"ITFG1"	1.58400004709001	0.000849390602892331	6900.84482758621	27415.1896551724	10930.9385318574
"CT45A1"	"CT45A1"	-1.58377429228392	0.000850936316805194	9231.15517241379	3070.74137931034	14620.0662501527
"RUNX1T1"	"RUNX1T1"	-1.58095634944641	0.000875818691684184	1932.62068965517	511.620689655172	3055.38895038184
"NSUN5P2"	"NSUN5P2"	1.57924517376925	0.000889906385847237	476.655172413793	1409.05172413793	752.755380586632
"FAH"	"FAH"	1.57771717898454	0.000900788448563514	8784.72413793103	26515.3965517241	13859.810185054
"HBA1"	"HBA1"	1.57723252650393	0.000905302177235523	786.155172413793	2219.68965517241	1239.94950881034
"RPP25"	"RPP25"	1.57690415476694	0.000905870234718256	83170.8448275862	277368.793103448	131152.450764097
"CSH2"	"CSH2"	-1.57693398115899	0.000905870234718256	13443.775862069	4599.91379310345	21199.9469919816
"CRY1"	"CRY1"	1.57623430034271	0.000911150808098402	654553.5	2114377.94827586	1031729.67810937
"ZNF707"	"ZNF707"	1.57509890891569	0.000920981869567961	2165	6095.96551724138	3410.08913780248
"BARHL2"	"BARHL2"	1.5747613712229	0.000923172468780404	4465.79310344828	13249.3793103448	7032.55847118396
"TTTY14"	"TTTY14"	-1.57444174289518	0.000924562261861632	188777.448275862	67501.1551724138	297219.094682752
"OR6B3"	"OR6B3"	1.57446833306877	0.000924562261861632	68812.8275862069	210403.137931034	108343.617943404
"MEOX1"	"MEOX1"	-1.57423092780013	0.000925817718209826	59998.1551724138	21413.5517241379	94450.9514833652
"GPSM1"	"GPSM1"	1.57367561913915	0.000932511722038573	426.172413793103	1375	670.657137135888
"HSPB7"	"HSPB7"	-1.57354016227033	0.000933062351255717	1396.56896551724	498.775862068966	2197.55735662171
"IQUB"	"IQUB"	1.57280612460322	0.000937117555862495	2245.10344827586	6952.91379310345	3531.11245381608
"RCL1"	"RCL1"	1.57137841478682	0.000952859631934486	264.224137931034	802.948275862069	415.196107010483
"RPS6KB1"	"RPS6KB1"	-1.57082446697348	0.000953639743855909	162175.844827586	51270.1034482759	254749.785007267
"CCDC63"	"CCDC63"	-1.57042897510331	0.000956622982158092	272319.689655172	95751.9310344828	427658.731125624
"SYNJ2"	"SYNJ2"	-1.57037586576929	0.000959117816506813	1477.36206896552	475.051724137931	2320.01373810644
"TPRXL"	"TPRXL"	-1.56974020969768	0.000962050692416999	7776.8275862069	2712.55172413793	12207.5989659551
"EIF1AX"	"EIF1AX"	-1.56952736026259	0.000962972429035802	148382.844827586	52390.6206896552	232890.934750495
"CLEC7A"	"CLEC7A"	1.56799374687782	0.000976773141705535	110999.362068966	338754.396551724	174046.305631565
"PIM2"	"PIM2"	-1.56750927303174	0.000982639010229298	1560.91379310345	554.948275862069	2446.74684509281
"ARF4"	"ARF4"	1.56720190634672	0.000983752592781479	971.396551724138	2890.53448275862	1522.3745276807
"TRPS1"	"TRPS1"	1.56636809343149	0.000990485631295106	3661.91379310345	11314.9310344828	5735.90492641393
"CLDN15"	"CLDN15"	1.56546957739441	0.000998979367360244	1419.89655172414	4768.72413793103	2222.80485477137
"JAK1"	"JAK1"	1.56436560736456	0.00100880969777095	1186.60344827586	3745.48275862069	1856.28162406295
"ARL2"	"ARL2"	-1.56311999842092	0.00102007470574603	3095.87931034483	1266.65517241379	4839.23086269757
"ABCA11P"	"ABCA11P"	-1.56106991717775	0.00104033253936828	2429.89655172414	914.103448275862	3793.23840875049
"ZBTB7A"	"ZBTB7A"	-1.56090570824198	0.00104053012589613	481428.534482759	174731.24137931	751464.547584709
"TTC25"	"TTC25"	1.56038203937539	0.00104509731294108	14605.2068965517	39532.3620689655	22789.7025227409
"NAT8L"	"NAT8L"	-1.55999210659527	0.00104841451678038	24129.2413793103	8682.44827586207	37641.426089856
"POLE2"	"POLE2"	-1.55966688314072	0.00105348843628914	1042.56896551724	364.758620689655	1626.06028890752
"C19orf44"	"C19orf44"	-1.55882617805381	0.00105879685441959	32004.5689655172	11473.0517241379	49889.559920777
"EVX2"	"EVX2"	1.55829110401764	0.00106434613131084	1010.79310344828	2992.15517241379	1575.10990110583
"ATP6V1C2"	"ATP6V1C2"	-1.55636068998147	0.00108293305781413	24934.9827586207	8753.68965517241	38807.8269708829
"FBXL19"	"FBXL19"	1.55586121903021	0.00108726677876834	143252.603448276	430475.551724138	222881.170230286
"PHKB"	"PHKB"	-1.55438140592522	0.00110138769907079	1870850.81034483	687183.620689655	2908015.71286013
"EBNA1BP2"	"EBNA1BP2"	-1.55468606561874	0.00110138769907079	1364.03448275862	366.896551724138	2120.64540336829
"RHOJ"	"RHOJ"	1.55341054748392	0.00111266050800819	500.086206896552	1476.01724137931	776.83918844433
"FOXF1"	"FOXF1"	1.55250188645979	0.00112021611258978	4750.44827586207	13355.5517241379	7375.0799098055
"COPB1"	"COPB1"	1.55242432422049	0.00112248679868803	411.431034482759	1350.77586206897	638.715545670233
"TRIM54"	"TRIM54"	1.55117104483062	0.00113293022735622	81361.8448275862	247926.775862069	126206.137850554
"CIZ1"	"CIZ1"	1.5503299959893	0.00114301459533795	689.379310344828	2134.39655172414	1068.765423442
"GPR156"	"GPR156"	-1.5497388306886	0.00115041755255768	676.931034482759	267.51724137931	1049.06630983613
"SHROOM4"	"SHROOM4"	-1.55022482397448	0.00115320360646249	365.551724137931	115.534482758621	566.687357205293
"FAR1"	"FAR1"	-1.54748167822768	0.00117544125008597	529.551724137931	186.637931034483	819.471590777325
"RFX1"	"RFX1"	-1.54700807595574	0.00117627582857058	1733.20689655172	712.362068965517	2681.28506626769
"GRM1"	"GRM1"	1.54666923039435	0.00117826306419543	68802.8620689655	202633.862068966	106415.269725135
"TIMM9"	"TIMM9"	1.54528134772513	0.00119330567558606	117051.172413793	359375.965517241	180876.993460393
"GPKOW"	"GPKOW"	1.54401402867317	0.00120712590596643	249320.896551724	761149.603448276	384954.961917234
"TIAM2"	"TIAM2"	-1.54421924690321	0.00120755942448382	1049.58620689655	377.896551724138	1620.79122197378
"RWDD3"	"RWDD3"	-1.54280626758602	0.00121966955141229	25824.6896551724	9266.25862068966	39842.4930584638
"TMEM115"	"TMEM115"	1.54253796058432	0.00122189804538394	13933.0517241379	41950.7586206897	21492.2611912675
"CAPN2"	"CAPN2"	1.54205851465827	0.00122671486250461	8981.60344827586	27780.275862069	13850.1580726979
"ZSWIM4"	"ZSWIM4"	-1.54166845475532	0.00123096347458705	4087.51724137931	1446.62068965517	6301.59638930296
"LIPJ"	"LIPJ"	1.5408403720423	0.00123965184267781	3673.5	11005.0862068966	5660.27710669737
"VAT1L"	"VAT1L"	1.54008021916895	0.00124782715038772	4538.01724137931	14248.1551724138	6988.91058769592
"ZSCAN5A"	"ZSCAN5A"	-1.53952467005864	0.00125455127364203	1255.24137931034	487.362068965517	1932.47507032671
"FAM53A"	"FAM53A"	-1.53905294933534	0.00125867529987933	3084.8275862069	1163.10344827586	4747.71299474275
"CRNN"	"CRNN"	1.53905444985537	0.00125867529987933	889.896551724138	2759.70689655172	1369.59924784198
"APOL4"	"APOL4"	1.53870596609043	0.00126398698738294	304.465517241379	843.362068965517	468.482907848118
"MAF1"	"MAF1"	-1.5380555880735	0.00126756001662214	33422.5	13431.3793103448	51405.6628923866
"FOXP4"	"FOXP4"	1.53744604645995	0.0012741169534261	160800.586206897	471165.275862069	247222.225532235
"PSG11"	"PSG11"	1.5371585055122	0.00127719598753077	2664.5	7938.06896551724	4095.75883793725
"PRKAR1B"	"PRKAR1B"	-1.53682455591427	0.00128106849635049	3726.53448275862	1331.1724137931	5727.02970156474
"SPCS1"	"SPCS1"	1.53616808900034	0.00128989996252637	438.931034482759	1287.03448275862	674.27184844432
"CGRRF1"	"CGRRF1"	1.53517057928176	0.00130001574081985	755.931034482759	2166.24137931034	1160.48308410395
"UNC13A"	"UNC13A"	-1.53569193491368	0.00130166979123318	340.51724137931	122	522.929581285263
"AKIRIN2"	"AKIRIN2"	1.53378434840134	0.00131423424615193	17548.8965517241	53258.8620689655	26916.2228627487
"GALE"	"GALE"	-1.53194927894666	0.00133771560946633	3541.58620689655	1251.81034482759	5425.53043598261
"FAM3D"	"FAM3D"	-1.53104941426676	0.00134787046537136	6249.70689655172	2267.63793103448	9568.61008330445
"FXR2"	"FXR2"	1.52925473974407	0.00136966706259717	30880.5517241379	93450.9310344828	47224.2300900498
"NEDD1"	"NEDD1"	1.5291507503657	0.00137360134823602	366.706896551724	1084.05172413793	560.750126026347
"NOP2"	"NOP2"	1.52794331181239	0.00138502964684116	20808.3103448276	56681.9310344828	31793.918621496
"CLEC3A"	"CLEC3A"	-1.52777277657633	0.00138766634222057	1228.46551724138	439.534482758621	1876.81617420414
"FOXN2"	"FOXN2"	1.5281342975556	0.00138766634222057	227.810344827586	681.586206896552	348.124801269003
"SERPINA10"	"SERPINA10"	-1.52738170642417	0.00138990519036541	11188.6724137931	4055.53448275862	17089.3735640004
"ASZ1"	"ASZ1"	-1.52695112182056	0.0013945676619059	15313.4482758621	5517.06896551724	23382.8870237687
"TCERG1"	"TCERG1"	1.5264741678514	0.00140183142147487	428.896551724138	1162.51724137931	654.699506887437
"EIF2S3"	"EIF2S3"	1.52621136570497	0.00140221121055344	169713.74137931	521234.603448276	259019.041009417
"FKBP15"	"FKBP15"	-1.52579406191418	0.0014068669676817	109297.5	39176.0344827586	166765.476482065
"ARL4A"	"ARL4A"	1.52522594232814	0.00141354569436499	30801.275862069	88679.8965517241	46978.905001633
"AMY2B"	"AMY2B"	1.52492352756672	0.00142044347250214	314.379310344828	886.206896551724	479.404406925026
"CCDC146"	"CCDC146"	-1.52359220370153	0.00143775370132933	781.137931034483	244.034482758621	1190.13566173968
"RPS6"	"RPS6"	1.5234305829224	0.00143775370132933	693.724137931035	2083.27586206897	1056.84056783562
